zcta,StateName,CountyName,Metro,zhvi_2026_03,zhvi_2025_03,y_pct_chg_12m,pct_chg_1m,pct_chg_3m,pct_chg_6m,vol_12m,median_household_income,pct_bachelor_or_higher,pct_owner_occupied,population_total,county_clean,tri_facility_count_county,tri_total_releases_county,flood_zone_count
15017,PA,Allegheny County,"Pittsburgh, PA",305678.3058488146,296241.9682142888,3.185348008388853,0.1923770931139128,0.8168890713111323,1.6485697197093825,0.064004230934242,86937.0,51.46611238957761,73.16889946162513,17782.0,ALLEGHENY,54.0,9001540.964,
15018,PA,Westmoreland County,"Pittsburgh, PA",106707.95904885507,103946.09174117068,2.657018904146529,0.8801335013416749,2.966964531846892,2.0247188251417185,0.591506156810665,37000.0,2.3622047244094486,96.12903225806453,712.0,WESTMORELAND,34.0,2625409.556,
15019,PA,Washington County,"Pittsburgh, PA",244534.5053,231422.36808381404,5.665890175074665,0.4884000904907133,2.11871804986305,3.860405701043098,0.2911109331679166,32926.0,12.82051282051282,86.82310469314079,1056.0,WASHINGTON,25.0,513238.343,
15021,PA,Washington County,"Pittsburgh, PA",200158.21794699025,193093.2599421231,3.658832010493143,0.2228241371951951,1.279727816637191,1.4396945517795512,0.2234005048516621,75000.0,18.89409925752247,82.49496981891348,7110.0,WASHINGTON,25.0,513238.343,
15022,PA,Washington County,"Pittsburgh, PA",91638.96100279146,99833.49532,-8.208201356611122,0.4530570178303478,0.5615025281007121,-2.485263914489746,0.6205698690458461,58387.0,23.933901918976545,71.69986104678092,9959.0,WASHINGTON,25.0,513238.343,
15024,PA,Allegheny County,"Pittsburgh, PA",245349.01909306564,242923.6861805376,0.998392931813808,0.0720489395224272,-0.0536215290057153,-0.5537907060209184,0.1925301575051842,79647.0,44.54595791805095,81.18888317035513,9325.0,ALLEGHENY,54.0,9001540.964,
15025,PA,Allegheny County,"Pittsburgh, PA",156901.0243669341,161025.04849985664,-2.561107213655766,-0.1553422827368219,-0.67178514595547,-2.4786565468808264,0.2784811907065703,76531.0,38.300905736330094,74.92945195306699,16939.0,ALLEGHENY,54.0,9001540.964,
15026,PA,Beaver County,"Pittsburgh, PA",341555.56245848926,331171.5004369594,3.1355542393680573,0.33990128448549,0.6569122258351429,1.2949547446235716,0.0860362833041456,115556.0,38.276113951789625,81.62762022194822,4175.0,BEAVER,33.0,561293.575,
15027,PA,Beaver County,"Pittsburgh, PA",201484.58556199665,193241.1727303235,4.265867731602508,0.0797130039264495,0.0559229238675781,0.6041374203011857,0.3200210918465439,65466.0,22.504327755337563,67.25581395348837,2258.0,BEAVER,33.0,561293.575,
15030,PA,Allegheny County,"Pittsburgh, PA",94826.33525454032,94150.65421525668,0.7176594203358634,-1.6512533881376776,-3.485293903253318,-4.560482482091839,1.071967847583544,56094.0,24.792243767313018,64.9789029535865,1018.0,ALLEGHENY,54.0,9001540.964,
15031,PA,Allegheny County,"Pittsburgh, PA",137732.86908715233,123893.1943521314,11.170649693384746,0.4583936688886429,2.4936206397686043,6.403029863271027,0.4242048880725867,35404.0,26.18025751072961,42.06896551724138,382.0,ALLEGHENY,54.0,9001540.964,
15033,PA,Washington County,"Pittsburgh, PA",44652.88373972918,51718.676245672,-13.661974781371388,2.2445775020402943,4.761646831938041,2.119666040406676,1.877799141729524,39921.0,12.915531335149865,53.57142857142857,4572.0,WASHINGTON,25.0,513238.343,
15034,PA,Allegheny County,"Pittsburgh, PA",115444.64923058992,107038.04837008315,7.853843552379626,-0.4100850973740352,-0.0131379864251651,2.0831376034227804,0.5231537146551287,51715.0,16.034755134281202,54.99425947187141,1643.0,ALLEGHENY,54.0,9001540.964,
15035,PA,Allegheny County,"Pittsburgh, PA",115116.45916654843,116012.39320456445,-0.7722744210924215,-0.4470514291626204,-1.323233153646978,-3.520565325868103,0.6957779814700532,65907.0,21.930360415394013,65.82768635043563,2002.0,ALLEGHENY,54.0,9001540.964,
15037,PA,Allegheny County,"Pittsburgh, PA",187115.4649120729,181477.1062265369,3.1069256077390044,0.5109341804951489,1.2087339094729053,1.1559878523704958,0.372094267753321,77579.0,29.08077272137949,84.55322096513507,10417.0,ALLEGHENY,54.0,9001540.964,
15038,PA,Washington County,"Pittsburgh, PA",95802.00600286294,98407.08190450729,-2.647244335699613,-1.310127599531715,-2.229022630391305,0.5683323122991374,1.219887715391448,31824.0,4.780876494023905,41.6,279.0,WASHINGTON,25.0,513238.343,
15042,PA,Beaver County,"Pittsburgh, PA",235511.84779552824,224201.7108486993,5.04462562039123,0.4330267082887296,0.7120296443055771,0.8810051110521769,0.3187541558474059,75742.0,31.70931758530184,84.2526436124607,7733.0,BEAVER,33.0,561293.575,
15043,PA,Beaver County,"Pittsburgh, PA",251776.16275756023,234657.11330982565,7.295346476512614,1.285071381858013,1.935566028288596,3.259677711448801,0.2836188063812047,87672.0,16.55359565807327,84.72222222222221,2253.0,BEAVER,33.0,561293.575,
15044,PA,Allegheny County,"Pittsburgh, PA",476434.06517200585,453977.01875351,4.9467363965154885,0.3207118259540752,1.2766429487568838,3.716814863183068,0.2836954042135637,136723.0,58.68084480815406,93.94695499491728,27370.0,ALLEGHENY,54.0,9001540.964,
15045,PA,Allegheny County,"Pittsburgh, PA",94220.06408,100366.67910134564,-6.124159010122347,-0.6511087881226076,-1.8746014021172048,-4.091662623878254,0.3494650117515273,47803.0,11.114711600777706,63.64133406232915,4368.0,ALLEGHENY,54.0,9001540.964,
15046,PA,Allegheny County,"Pittsburgh, PA",212110.5846458609,210132.43708704584,0.9413813432314672,0.2944165659417067,-0.1726214026311316,-1.5837880578394712,0.4516292246681408,81992.0,31.08747044917257,87.58974358974359,2141.0,ALLEGHENY,54.0,9001540.964,
15047,PA,Allegheny County,"Pittsburgh, PA",162127.10275622123,140807.03411777684,15.141337769114145,0.988728476814942,4.026696045942369,4.424121377614833,0.8896367279927229,45792.0,26.34730538922156,100.0,203.0,ALLEGHENY,54.0,9001540.964,
15049,PA,Allegheny County,"Pittsburgh, PA",144294.07186663916,144202.0094408877,0.0638426788284186,0.1039467404478793,0.5692016840237566,-0.4590468205698255,0.4825140974419385,60595.0,24.73745624270712,81.81818181818183,974.0,ALLEGHENY,54.0,9001540.964,
15050,PA,Beaver County,"Pittsburgh, PA",273384.7319184932,264514.50904425624,3.353397477623016,0.653989371117149,0.2267842728456549,-0.0684345313108684,0.4213756623125085,91406.0,23.73199749530369,90.22379269729092,2155.0,BEAVER,33.0,561293.575,
15051,PA,Allegheny County,"Pittsburgh, PA",137561.60381478668,133721.15065878376,2.871986321597394,0.1656137083568969,-0.0317711523762579,0.4695969863965104,0.9238311144846748,62563.0,30.37542662116041,64.5320197044335,329.0,ALLEGHENY,54.0,9001540.964,
15052,PA,Beaver County,"Pittsburgh, PA",193326.3529696424,186250.171422874,3.799288608815416,0.4535984320784952,0.7513677981346484,0.6787123152145774,0.2647224929828717,73352.0,20.56840077071291,86.98224852071006,2873.0,BEAVER,33.0,561293.575,
15054,PA,Washington County,"Pittsburgh, PA",100177.68423239113,93013.14026849404,7.702722371501203,0.1062658385069542,6.281705784167728,11.950821955862844,2.5818826363297505,74167.0,35.19163763066202,66.33663366336634,352.0,WASHINGTON,25.0,513238.343,
15055,PA,Washington County,"Pittsburgh, PA",280100.84853018454,261532.81250514,7.099696534131683,0.5498651726363741,2.534469021397773,5.039470902277508,0.3355361299457349,71719.0,52.847571189279726,91.58485273492286,1403.0,WASHINGTON,25.0,513238.343,
15056,PA,Allegheny County,"Pittsburgh, PA",147128.9589052158,146644.76086975218,0.3301843397553701,-0.0935862083710451,0.4553525503319387,-1.5471019951087088,0.5008077680194997,67292.0,39.29024081115336,57.088846880907376,1041.0,ALLEGHENY,54.0,9001540.964,
15057,PA,Allegheny County,"Pittsburgh, PA",391890.6531639877,380931.4062123485,2.876960726501507,0.1508593168550072,0.6235797457241254,1.6523201796826652,0.1142969483071365,120821.0,46.69010989010989,87.26591760299625,16583.0,ALLEGHENY,54.0,9001540.964,
15059,PA,Beaver County,"Pittsburgh, PA",104838.67888640164,105688.5729678106,-0.804149453004545,-0.7995518466840915,-2.7345813000266133,-5.431009095109157,1.0144663932970155,66231.0,15.708812260536398,65.82278481012658,4070.0,BEAVER,33.0,561293.575,
15060,PA,Washington County,"Pittsburgh, PA",165063.44821156526,156973.38354194272,5.153781161543804,0.4908742194465852,0.9272292125998096,-0.2552566608376524,0.6706882770818765,56118.0,10.962962962962964,89.68058968058969,853.0,WASHINGTON,25.0,513238.343,
15061,PA,Beaver County,"Pittsburgh, PA",212691.02827771407,204232.64787796195,4.141541760162839,0.3876710625660666,1.1515824682642162,2.0610689312692743,0.1652351834236703,73010.0,29.819452533488644,70.4265402843602,12413.0,BEAVER,33.0,561293.575,
15062,PA,Westmoreland County,"Pittsburgh, PA",81057.37637842026,77780.22516912868,4.213347547099023,1.2823971688045197,3.181348463786368,0.6744247685607261,0.9593226568884958,52889.0,25.519654249845647,72.96260786193672,6780.0,WESTMORELAND,34.0,2625409.556,
15063,PA,Washington County,"Pittsburgh, PA",148246.48053705925,152141.3928153567,-2.560060879043237,0.4246207062557154,0.7920588519926923,-1.372016612945825,0.4672568025999988,65179.0,25.37847180832042,79.44758590691605,10525.0,WASHINGTON,25.0,513238.343,
